name,class,connector,SHAFT_DIAMETER,CORPUS,PITCH,Performance_File,MODEL,Direction,WEIGHT,HUB_THICKNESS,DIAMETER,Prop_type
swri_76x15_2_1000_41_830,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,76x15_2_1000_41_830.dat,swri_76x15_2_1000_41_830,"('1', '-1', '1', '1')",1.52,144.78,1930.4,"('1', '-1', '1', '1')"
swri_62x22_4_800_46_400,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,62x22_4_800_46_400.dat,swri_62x22_4_800_46_400,"('1', '-1', '1', '1')",1.756,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x29_2_600_46_230,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,62x29_2_600_46_230.dat,swri_62x29_2_600_46_230,"('1', '-1', '1', '1')",0.988,118.11,1574.8,"('1', '-1', '1', '1')"
swri_62x32_3_600_51_250,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,62x32_3_600_51_250.dat,swri_62x32_3_600_51_250,"('1', '-1', '1', '1')",1.381,118.11,1574.8,"('1', '-1', '1', '1')"
apc_propellers_11x3_8SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,96.52,PER3_11x38SF.dat,apc_propellers_11x3_8SF,"('1', '-1', '1', '1')",0.015013829,7.874,279.4,"('1', '-1', '1', '1')"
swri_62x5_2_3200_46_1150,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,127.0,62x5_2_3200_46_1150.dat,swri_62x5_2_3200_46_1150,"('1', '-1', '1', '1')",0.831,118.11,1574.8,"('1', '-1', '1', '1')"
swri_76x10_3_2000_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,76x10_3_2000_51_2000.dat,swri_76x10_3_2000_51_2000,"('1', '-1', '1', '1')",2.145,144.78,1930.4,"('1', '-1', '1', '1')"
swri_69x12_6_1400_46_1170,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,69x12_6_1400_46_1170.dat,swri_69x12_6_1400_46_1170,"('1', '-1', '1', '1')",3.282,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x19_3_1000_51_800,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,69x19_3_1000_51_800.dat,swri_69x19_3_1000_51_800,"('1', '-1', '1', '1')",1.745,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x22_3_800_46_550,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,69x22_3_800_46_550.dat,swri_69x22_3_800_46_550,"('1', '-1', '1', '1')",1.772,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x15_5_1000_41_730,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,69x15_5_1000_41_730.dat,swri_69x15_5_1000_41_730,"('1', '-1', '1', '1')",2.783,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x15_4_1000_41_700,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,69x15_4_1000_41_700.dat,swri_69x15_4_1000_41_700,"('1', '-1', '1', '1')",2.256,131.445,1752.6,"('1', '-1', '1', '1')"
swri_69x24_4_800_51_620,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,609.5999999999999,69x24_4_800_51_620.dat,swri_69x24_4_800_51_620,"('1', '-1', '1', '1')",2.306,131.445,1752.6,"('1', '-1', '1', '1')"
swri_83x19_6_1000_51_1670,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,83x19_6_1000_51_1670.dat,swri_83x19_6_1000_51_1670,"('1', '-1', '1', '1')",5.405,158.115,2108.2,"('1', '-1', '1', '1')"
swri_69x20_3_400_21_120,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,69x20_3_400_21_120.dat,swri_69x20_3_400_21_120,"('1', '-1', '1', '1')",1.731,131.445,1752.6,"('1', '-1', '1', '1')"
swri_76x29_4_600_46_530,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,76x29_4_600_46_530.dat,swri_76x29_4_600_46_530,"('1', '-1', '1', '1')",2.954,144.78,1930.4,"('1', '-1', '1', '1')"
swri_83x49_6_200_26_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1244.6,83x49_6_200_26_90.dat,swri_83x49_6_200_26_90,"('1', '-1', '1', '1')",5.475,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x48_5_400_51_390,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,83x48_5_400_51_390.dat,swri_83x48_5_400_51_390,"('1', '-1', '1', '1')",4.645,158.115,2108.2,"('1', '-1', '1', '1')"
swri_62x15_6_1000_41_540,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,62x15_6_1000_41_540.dat,swri_62x15_6_1000_41_540,"('1', '-1', '1', '1')",2.511,118.11,1574.8,"('1', '-1', '1', '1')"
swri_76x15_5_1000_41_980,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,76x15_5_1000_41_980.dat,swri_76x15_5_1000_41_980,"('1', '-1', '1', '1')",3.575,144.78,1930.4,"('1', '-1', '1', '1')"
swri_76x23_4_600_36_460,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,76x23_4_600_36_460.dat,swri_76x23_4_600_36_460,"('1', '-1', '1', '1')",2.921,144.78,1930.4,"('1', '-1', '1', '1')"
swri_83x26_6_600_41_750,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,660.4,83x26_6_600_41_750.dat,swri_83x26_6_600_41_750,"('1', '-1', '1', '1')",5.463,158.115,2108.2,"('1', '-1', '1', '1')"
swri_76x32_5_600_51_580,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,76x32_5_600_51_580.dat,swri_76x32_5_600_51_580,"('1', '-1', '1', '1')",3.688,144.78,1930.4,"('1', '-1', '1', '1')"
swri_62x23_2_600_36_210,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,584.1999999999999,62x23_2_600_36_210.dat,swri_62x23_2_600_36_210,"('1', '-1', '1', '1')",0.963,118.11,1574.8,"('1', '-1', '1', '1')"
swri_76x10_2_2000_51_1880,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,76x10_2_2000_51_1880.dat,swri_76x10_2_2000_51_1880,"('1', '-1', '1', '1')",1.463,144.78,1930.4,"('1', '-1', '1', '1')"
swri_62x43_2_400_46_70,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,62x43_2_400_46_70.dat,swri_62x43_2_400_46_70,"('1', '-1', '1', '1')",0.955,118.11,1574.8,"('1', '-1', '1', '1')"
swri_76x20_6_400_21_190,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,76x20_6_400_21_190.dat,swri_76x20_6_400_21_190,"('1', '-1', '1', '1')",4.272,144.78,1930.4,"('1', '-1', '1', '1')"
swri_90x34_5_400_36_480,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,863.5999999999999,90x34_5_400_36_480.dat,swri_90x34_5_400_36_480,"('1', '-1', '1', '1')",5.68,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x32_3_600_51_980,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,90x32_3_600_51_980.dat,swri_90x32_3_600_51_980,"('1', '-1', '1', '1')",3.51,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x16_3_1200_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,90x16_3_1200_51_2000.dat,swri_90x16_3_1200_51_2000,"('1', '-1', '1', '1')",3.397,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x22_3_800_46_1020,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,83x22_3_800_46_1020.dat,swri_83x22_3_800_46_1020,"('1', '-1', '1', '1')",2.802,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x39_2_400_41_440,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,90x39_2_400_41_440.dat,swri_90x39_2_400_41_440,"('1', '-1', '1', '1')",2.462,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x29_5_600_46_770,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,736.5999999999999,83x29_5_600_46_770.dat,swri_83x29_5_600_46_770,"('1', '-1', '1', '1')",4.594,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x43_4_400_46_510,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1092.2,90x43_4_400_46_510.dat,swri_90x43_4_400_46_510,"('1', '-1', '1', '1')",4.637,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x48_2_400_51_450,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1219.2,90x48_2_400_51_450.dat,swri_90x48_2_400_51_450,"('1', '-1', '1', '1')",2.478,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x39_5_400_41_380,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,990.5999999999999,83x39_5_400_41_380.dat,swri_83x39_5_400_41_380,"('1', '-1', '1', '1')",4.632,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x49_4_200_26_90,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1244.6,83x49_4_200_26_90.dat,swri_83x49_4_200_26_90,"('1', '-1', '1', '1')",3.755,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x32_5_600_51_810,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,812.8,83x32_5_600_51_810.dat,swri_83x32_5_600_51_810,"('1', '-1', '1', '1')",4.594,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x86_2_200_46_100,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,2184.4,90x86_2_200_46_100.dat,swri_90x86_2_200_46_100,"('1', '-1', '1', '1')",2.405,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x12_2_1600_51_2000,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,83x12_2_1600_51_2000.dat,swri_83x12_2_1600_51_2000,"('1', '-1', '1', '1')",1.857,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x17_3_1000_46_1680,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,90x17_3_1000_46_1680.dat,swri_90x17_3_1000_46_1680,"('1', '-1', '1', '1')",3.428,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x20_6_400_21_330,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,508.0,90x20_6_400_21_330.dat,swri_90x20_6_400_21_330,"('1', '-1', '1', '1')",6.686,171.45,2286.0,"('1', '-1', '1', '1')"
swri_83x16_5_1200_51_1930,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,406.4,83x16_5_1200_51_1930.dat,swri_83x16_5_1200_51_1930,"('1', '-1', '1', '1')",4.51,158.115,2108.2,"('1', '-1', '1', '1')"
swri_83x19_2_1000_51_1360,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,83x19_2_1000_51_1360.dat,swri_83x19_2_1000_51_1360,"('1', '-1', '1', '1')",1.921,158.115,2108.2,"('1', '-1', '1', '1')"
swri_90x58_6_200_31_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1473.2,90x58_6_200_31_130.dat,swri_90x58_6_200_31_130,"('1', '-1', '1', '1')",6.778,171.45,2286.0,"('1', '-1', '1', '1')"
swri_90x68_3_200_36_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,1727.2,90x68_3_200_36_130.dat,swri_90x68_3_200_36_130,"('1', '-1', '1', '1')",3.639,171.45,2286.0,"('1', '-1', '1', '1')"
apc_propellers_11x4,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_11x4.dat,apc_propellers_11x4,"('1', '-1', '1', '1')",0.039144817000000005,13.208,279.4,"('1', '-1', '1', '1')"
apc_propellers_14x11,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,279.4,PER3_14x11.dat,apc_propellers_14x11,"('1', '-1', '1', '1')",0.072846554,15.494,355.6,"('1', '-1', '1', '1')"
apc_propellers_11x7,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,177.8,PER3_11x7.dat,apc_propellers_11x7,"('1', '-1', '1', '1')",0.039961278999999995,13.462,279.4,"('1', '-1', '1', '1')"
apc_propellers_25x12_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,317.5,PER3_25x125E.dat,apc_propellers_25x12_5E,"('1', '-1', '1', '1')",0.223120921,16.002,635.0,"('1', '-1', '1', '1')"
apc_propellers_11x13,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,330.2,PER3_11x13.dat,apc_propellers_11x13,"('1', '-1', '1', '1')",0.041095254,13.716,279.4,"('1', '-1', '1', '1')"
apc_propellers_13x14,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,355.6,PER3_13x14.dat,apc_propellers_13x14,"('1', '-1', '1', '1')",0.065997345,16.51,330.2,"('1', '-1', '1', '1')"
apc_propellers_6_5x2_9,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,73.66,PER3_65x29.dat,apc_propellers_6_5x2_9,"('1', '-1', '1', '1')",0.011067596,10.16,165.1,"('1', '-1', '1', '1')"
apc_propellers_11x12,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,304.8,PER3_11x12.dat,apc_propellers_11x12,"('1', '-1', '1', '1')",0.041957075,15.24,279.4,"('1', '-1', '1', '1')"
apc_propellers_8x8E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,203.2,PER3_8x8E.dat,apc_propellers_8x8E,"('1', '-1', '1', '1')",0.015013829,10.16,203.2,"('1', '-1', '1', '1')"
apc_propellers_12x6E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,152.4,PER3_12x6E.dat,apc_propellers_12x6E,"('1', '-1', '1', '1')",0.026988605,10.414,304.8,"('1', '-1', '1', '1')"
apc_propellers_14x14E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,355.6,PER3_14x14E.dat,apc_propellers_14x14E,"('1', '-1', '1', '1')",0.036015045999999995,11.684,355.6,"('1', '-1', '1', '1')"
apc_propellers_14x8,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,203.2,PER3_14x8.dat,apc_propellers_14x8,"('1', '-1', '1', '1')",0.070034296,16.256,355.6,"('1', '-1', '1', '1')"
apc_propellers_5x3E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,76.19999999999999,PER3_5x3E.dat,apc_propellers_5x3E,"('1', '-1', '1', '1')",0.003129771,5.842,127.0,"('1', '-1', '1', '1')"
apc_propellers_18x12E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,304.8,PER3_18x12E.dat,apc_propellers_18x12E,"('1', '-1', '1', '1')",0.07398052899999999,12.7,457.2,"('1', '-1', '1', '1')"
apc_propellers_15_5x12W,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,304.8,PER3_155x12W.dat,apc_propellers_15_5x12W,"('1', '-1', '1', '1')",0.10491536700000001,19.05,393.7,"('1', '-1', '1', '1')"
apc_propellers_15x5_5MR,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,139.7,PER3_15x55MR.dat,apc_propellers_15x5_5MR,"('1', '-1', '1', '1')",0.036015045999999995,9.143999999999998,381.0,"('1', '-1', '1', '1')"
apc_propellers_22x12WE,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,304.8,PER3_22x12WE.dat,apc_propellers_22x12WE,"('1', '-1', '1', '1')",0.157985397,13.97,558.8,"('1', '-1', '1', '1')"
apc_propellers_5_5x6_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,165.1,PER3_55x65E.dat,apc_propellers_5_5x6_5E,"('1', '-1', '1', '1')",0.0039915919999999995,7.112,139.7,"('1', '-1', '1', '1')"
apc_propellers_17x10E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,254.0,PER3_17x10E.dat,apc_propellers_17x10E,"('1', '-1', '1', '1')",0.06400154899999999,12.446,431.8,"('1', '-1', '1', '1')"
apc_propellers_7x6,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,152.4,PER3_7x6.dat,apc_propellers_7x6,"('1', '-1', '1', '1')",0.013063392,10.414,177.8,"('1', '-1', '1', '1')"
apc_propellers_17x10N,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_17x10N.dat,apc_propellers_17x10N,"('1', '-1', '1', '1')",0.098111517,17.526,431.8,"('1', '-1', '1', '1')"
apc_propellers_17x12W,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,304.8,PER3_17x12W.dat,apc_propellers_17x12W,"('1', '-1', '1', '1')",0.132947229,20.066,431.8,"('1', '-1', '1', '1')"
apc_propellers_4_75x4,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,101.6,PER3_475x4.dat,apc_propellers_4_75x4,"('1', '-1', '1', '1')",0.005942029,8.636000000000001,120.65,"('1', '-1', '1', '1')"
apc_propellers_18x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_18x10.dat,apc_propellers_18x10,"('1', '-1', '1', '1')",0.132947229,15.748,457.2,"('1', '-1', '1', '1')"
apc_propellers_20x10,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,254.0,PER3_20x10.dat,apc_propellers_20x10,"('1', '-1', '1', '1')",0.1859719,18.542,508.0,"('1', '-1', '1', '1')"
apc_propellers_6_5x6_0,Propeller,['MOTOR_CONNECTOR_CS_IN'],4.762499999999999,UAV,152.4,PER3_65x60.dat,apc_propellers_6_5x6_0,"('1', '-1', '1', '1')",0.011067596,10.16,165.1,"('1', '-1', '1', '1')"
apc_propellers_5_5x4_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,114.3,PER3_55x45E.dat,apc_propellers_5_5x4_5E,"('1', '-1', '1', '1')",0.0039915919999999995,7.619999999999999,139.7,"('1', '-1', '1', '1')"
apc_propellers_14x14N,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,355.6,PER3_14x14N.dat,apc_propellers_14x14N,"('1', '-1', '1', '1')",0.068900321,16.002,355.6,"('1', '-1', '1', '1')"
apc_propellers_9x7_5E,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,190.5,PER3_9x75E.dat,apc_propellers_9x7_5E,"('1', '-1', '1', '1')",0.018007522999999998,9.906,228.6,"('1', '-1', '1', '1')"
apc_propellers_9x7_5SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,190.5,PER3_9x75SF.dat,apc_propellers_9x7_5SF,"('1', '-1', '1', '1')",0.009933620999999998,8.382,228.6,"('1', '-1', '1', '1')"
apc_propellers_16x4W,Propeller,['MOTOR_CONNECTOR_CS_IN'],7.9375,UAV,101.6,PER3_16x4W.dat,apc_propellers_16x4W,"('1', '-1', '1', '1')",0.085048125,13.716,406.4,"('1', '-1', '1', '1')"
apc_propellers_8_75x7_5NN,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,190.5,PER3_875x75NN.dat,apc_propellers_8_75x7_5NN,"('1', '-1', '1', '1')",0.028939042,14.732,222.25,"('1', '-1', '1', '1')"
apc_propellers_8x6SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,152.4,PER3_8x6SF.dat,apc_propellers_8x6SF,"('1', '-1', '1', '1')",0.0070760039999999995,7.619999999999999,203.2,"('1', '-1', '1', '1')"
apc_propellers_9x4_4SFR,Propeller,['MOTOR_CONNECTOR_CS_IN'],5.499989,UAV,111.76,PER3_9x44SFR.dat,apc_propellers_9x4_4SFR,"('1', '-1', '1', '1')",0.006531695999999999,4.571999999999999,228.6,"('1', '-1', '1', '1')"
apc_propellers_6x4,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,101.6,PER3_6x4.dat,apc_propellers_6x4,"('1', '-1', '1', '1')",0.005125566999999999,6.35,152.4,"('1', '-1', '1', '1')"
swri_27x12_6_1600_51_60,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,27x12_6_1600_51_60.dat,swri_27x12_6_1600_51_60,"('1', '-1', '1', '1')",0.377,51.435,685.8,"('1', '-1', '1', '1')"
apc_propellers_8_75x9_0NN,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,228.6,PER3_875x90NN.dat,apc_propellers_8_75x9_0NN,"('1', '-1', '1', '1')",0.026081425,14.478,222.25,"('1', '-1', '1', '1')"
apc_propellers_9x4_6SF,Propeller,['MOTOR_CONNECTOR_CS_IN'],5.499989,UAV,116.84,PER3_9x46SF.dat,apc_propellers_9x4_6SF,"('1', '-1', '1', '1')",0.004989489999999999,4.064,228.6,"('1', '-1', '1', '1')"
swri_34x19_6_1000_51_60,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,482.6,34x19_6_1000_51_60.dat,swri_34x19_6_1000_51_60,"('1', '-1', '1', '1')",0.601,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x6_6_3000_51_320,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,152.4,34x6_6_3000_51_320.dat,swri_34x6_6_3000_51_320,"('1', '-1', '1', '1')",0.558,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x11_3_1800_51_160,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,34x11_3_1800_51_160.dat,swri_34x11_3_1800_51_160,"('1', '-1', '1', '1')",0.341,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x10_4_2000_51_80,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,254.0,27x10_4_2000_51_80.dat,swri_27x10_4_2000_51_80,"('1', '-1', '1', '1')",0.265,51.435,685.8,"('1', '-1', '1', '1')"
swri_41x17_6_1000_46_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,41x17_6_1000_46_130.dat,swri_41x17_6_1000_46_130,"('1', '-1', '1', '1')",0.926,78.105,1041.4,"('1', '-1', '1', '1')"
swri_41x12_5_1600_51_280,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,304.8,41x12_5_1600_51_280.dat,swri_41x12_5_1600_51_280,"('1', '-1', '1', '1')",0.759,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x13_2_1200_41_70,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,34x13_2_1200_41_70.dat,swri_34x13_2_1200_41_70,"('1', '-1', '1', '1')",0.251,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x11_5_1800_51_70,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,27x11_5_1800_51_70.dat,swri_27x11_5_1800_51_70,"('1', '-1', '1', '1')",0.328,51.435,685.8,"('1', '-1', '1', '1')"
swri_27x13_6_1200_41_30,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,27x13_6_1200_41_30.dat,swri_27x13_6_1200_41_30,"('1', '-1', '1', '1')",0.363,51.435,685.8,"('1', '-1', '1', '1')"
swri_41x7_5_2800_51_500,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,177.8,41x7_5_2800_51_500.dat,swri_41x7_5_2800_51_500,"('1', '-1', '1', '1')",0.727,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x5_4_3800_51_360,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,127.0,34x5_4_3800_51_360.dat,swri_34x5_4_3800_51_360,"('1', '-1', '1', '1')",0.379,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_34x8_3_2400_51_220,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,203.2,34x8_3_2400_51_220.dat,swri_34x8_3_2400_51_220,"('1', '-1', '1', '1')",0.318,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_41x11_5_1800_51_330,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,41x11_5_1800_51_330.dat,swri_41x11_5_1800_51_330,"('1', '-1', '1', '1')",0.757,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x11_4_1800_51_160,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,279.4,34x11_4_1800_51_160.dat,swri_34x11_4_1800_51_160,"('1', '-1', '1', '1')",0.42,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_41x14_3_1400_51_210,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,355.6,41x14_3_1400_51_210.dat,swri_41x14_3_1400_51_210,"('1', '-1', '1', '1')",0.507,78.105,1041.4,"('1', '-1', '1', '1')"
swri_34x8_2_2400_51_210,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,203.2,34x8_2_2400_51_210.dat,swri_34x8_2_2400_51_210,"('1', '-1', '1', '1')",0.236,64.77,863.5999999999999,"('1', '-1', '1', '1')"
swri_27x9_6_2200_51_100,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,228.6,27x9_6_2200_51_100.dat,swri_27x9_6_2200_51_100,"('1', '-1', '1', '1')",0.365,51.435,685.8,"('1', '-1', '1', '1')"
swri_55x15_5_1000_41_350,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,381.0,55x15_5_1000_41_350.dat,swri_55x15_5_1000_41_350,"('1', '-1', '1', '1')",1.563,104.775,1397.0,"('1', '-1', '1', '1')"
swri_55x17_4_1000_46_360,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,55x17_4_1000_46_360.dat,swri_55x17_4_1000_46_360,"('1', '-1', '1', '1')",1.298,104.775,1397.0,"('1', '-1', '1', '1')"
swri_55x13_5_1200_41_430,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,330.2,55x13_5_1200_41_430.dat,swri_55x13_5_1200_41_430,"('1', '-1', '1', '1')",1.55,104.775,1397.0,"('1', '-1', '1', '1')"
apc_propellers_11x8,Propeller,['MOTOR_CONNECTOR_CS_IN'],6.35,UAV,203.2,PER3_11x8.dat,apc_propellers_11x8,"('1', '-1', '1', '1')",0.041095254,13.97,279.4,"('1', '-1', '1', '1')"
swri_41x6_4_3200_51_530,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,152.4,41x6_4_3200_51_530.dat,swri_41x6_4_3200_51_530,"('1', '-1', '1', '1')",0.585,78.105,1041.4,"('1', '-1', '1', '1')"
swri_41x17_5_1000_46_130,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,431.8,41x17_5_1000_46_130.dat,swri_41x17_5_1000_46_130,"('1', '-1', '1', '1')",0.798,78.105,1041.4,"('1', '-1', '1', '1')"
swri_48x22_4_800_46_150,Propeller,['MOTOR_CONNECTOR_CS_IN'],47.0,UAM,558.8,48x22_4_800_46_150.dat,swri_48x22_4_800_46_150,"('1', '-1', '1', '1')",0.948,91.44,1219.2,"('1', '-1', '1', '1')"
